Threshold,Metric,NPVR,n,formula,df,statistic,df2,p_value,sigma_p,p_minus_alpha,flip_probability,significance
0.1,smallworldness,0.098866466207878,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0008899217018651,-0.04723329095576181,0.0,significant
0.1,smallworldness,0.098866466207878,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,2.7962736572304917e-05,-0.04993199008079122,0.0,significant
0.1,smallworldness,0.098866466207878,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,3.385211992243495e-07,-0.04999932327436354,0.0,significant
0.1,smallworldness,0.098866466207878,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,1.619283598462054e-09,-0.04999999724463083,0.0,significant
0.2,smallworldness,0.0404746405905467,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0281605209647883,0.5707230048851272,1.369914131592417e-158,non-significant
0.2,smallworldness,0.0404746405905467,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0192653899869229,0.2753086154260302,2.785477087599123e-99,non-significant
0.2,smallworldness,0.0404746405905467,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0046021507985804,0.004625044962983091,0.15716864857294427,non-significant
0.2,smallworldness,0.0404746405905467,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0005487602563777,-0.044610035934348057,0.0,significant
0.2,smallworldness,0.0404746405905467,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,4.247541865788227e-05,-0.04961815436391625,0.0,significant
0.2,smallworldness,0.0404746405905467,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,2.6623329800194493e-06,-0.049976703314532994,0.0,significant
0.2,smallworldness,0.0404746405905467,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,1.577440759382846e-07,-0.049998605723123285,0.0,significant
0.2,smallworldness,0.0404746405905467,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0282954861444827,0.5692685675117714,1.0902850488386946e-156,non-significant
0.2,smallworldness,0.0404746405905467,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0193931052654419,0.27212564510024434,9.715812425250354e-96,non-significant
0.2,smallworldness,0.0404746405905467,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0045148774845366,0.0009470687376932352,0.4274241755269647,non-significant
0.2,smallworldness,0.0404746405905467,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0004720201607223,-0.04579829681293176,0.0,significant
0.2,smallworldness,0.0404746405905467,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,2.705929572524483e-05,-0.04979080975363597,0.0,significant
0.2,smallworldness,0.0404746405905467,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,1.0390217261026985e-06,-0.04999256678775277,0.0,significant
0.2,smallworldness,0.0404746405905467,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,3.1693947820979754e-08,-0.049999781106051494,0.0,significant
0.2,smallworldness,0.0404746405905467,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0283632703040277,0.5685389578679418,9.60150050147281e-156,non-significant
0.2,smallworldness,0.0404746405905467,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0194574964227299,0.2705260061237414,5.370227776406714e-94,non-significant
0.2,smallworldness,0.0404746405905467,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.0044686258852066,-0.0008786171051448702,0.4113061987050919,significant
0.2,smallworldness,0.0404746405905467,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0004339009446071,-0.04633692255886502,0.0,significant
0.2,smallworldness,0.0404746405905467,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,2.0721946959908176e-05,-0.04985282819677832,0.0,significant
0.2,smallworldness,0.0404746405905467,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,5.754445297314494e-07,-0.04999634208758953,0.0,significant
0.2,smallworldness,0.0404746405905467,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,1.0907626843634802e-08,-0.049999935197014095,0.0,significant
0.2,smallworldness,0.0404746405905467,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0283972371994008,0.5681735658308865,2.840026732309524e-155,non-significant
0.2,smallworldness,0.0404746405905467,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0194898262892876,0.26972415578412334,3.927008612773124e-93,non-significant
0.2,smallworldness,0.0404746405905467,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.0044448152053926,-0.0017878212688663547,0.33484180464415325,significant
0.2,smallworldness,0.0404746405905467,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0004149532766726,-0.04659208465667056,0.0,significant
0.2,smallworldness,0.0404746405905467,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,1.790230238188795e-05,-0.04987847635569924,0.0,significant
0.2,smallworldness,0.0404746405905467,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,4.1122706245928e-07,-0.049997549826586496,0.0,significant
0.2,smallworldness,0.0404746405905467,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,5.811958059228631e-09,-0.049999968275084974,0.0,significant
0.2,smallworldness,0.0404746405905467,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0284653197822079,0.5674416225542249,2.4685531284323667e-154,non-significant
0.2,smallworldness,0.0404746405905467,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0195547559188569,0.26811640443062634,2.0315882690341784e-91,non-significant
0.2,smallworldness,0.0404746405905467,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0043957770092405,-0.0035984790168509043,0.20355731273137345,significant
0.2,smallworldness,0.0404746405905467,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0003773625803791,-0.0470737801359339,0.0,significant
0.2,smallworldness,0.0404746405905467,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,1.2959971673183072e-05,-0.04992015995516281,0.0,significant
0.2,smallworldness,0.0404746405905467,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,1.8926231983410641e-07,-0.04999902308452698,0.0,significant
0.2,smallworldness,0.0404746405905467,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,1.263132004533826e-09,-0.04999999432356091,0.0,significant
0.2,smallworldness,0.0404746405905467,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0284789600133098,0.5672950500946656,3.8002267767127466e-154,non-significant
0.2,smallworldness,0.0404746405905467,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0195677851734923,0.2677942072606085,4.449317976284898e-91,non-significant
0.2,smallworldness,0.0404746405905467,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.0043857373755406,-0.003959317230968547,0.18165602244710222,significant
0.2,smallworldness,0.0404746405905467,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.00036990272115,-0.04716550818714886,0.0,significant
0.2,smallworldness,0.0404746405905467,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,1.208208102599593e-05,-0.04992708393059629,0.0,significant
0.2,smallworldness,0.0404746405905467,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,1.588497363457645e-07,-0.04999920535849521,0.0,significant
0.2,smallworldness,0.0404746405905467,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,8.812764879240748e-10,-0.04999999620955766,0.0,significant
0.2,smallworldness,0.0404746405905467,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.028489195358062,0.5671850808338746,5.250909883640239e-154,non-significant
0.2,smallworldness,0.0404746405905467,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.019577566618053,0.26755241808467256,8.00082036381366e-91,non-significant
0.2,smallworldness,0.0404746405905467,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0043781559586424,-0.0042296535067483446,0.1662592933540037,significant
0.2,smallworldness,0.0404746405905467,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0003643223270566,-0.04723329095576181,0.0,significant
0.2,smallworldness,0.0404746405905467,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,1.1447579306743676e-05,-0.04993199008079122,0.0,significant
0.2,smallworldness,0.0404746405905467,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,1.385861596598121e-07,-0.04999932327436354,0.0,significant
0.2,smallworldness,0.0404746405905467,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,6.629135659012392e-10,-0.04999999724463083,0.0,significant
0.3,smallworldness,0.0231688025024007,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0161198602156403,0.5707230048851272,0.0,non-significant
0.3,smallworldness,0.0231688025024007,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.01102804149033,0.2753086154260302,6.884238160377436e-299,non-significant
0.3,smallworldness,0.0231688025024007,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0026343982647613,0.004625044962983091,0.0367758805116597,non-significant
0.3,smallworldness,0.0231688025024007,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0003141255318312,-0.044610035934348057,0.0,significant
0.3,smallworldness,0.0231688025024007,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,2.4314103145392937e-05,-0.04961815436391625,0.0,significant
0.3,smallworldness,0.0231688025024007,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,1.5239929523699164e-06,-0.049976703314532994,0.0,significant
0.3,smallworldness,0.0231688025024007,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,9.029706720092333e-08,-0.049998605723123285,0.0,significant
0.3,smallworldness,0.0231688025024007,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0161971180132987,0.5692685675117714,0.0,non-significant
0.3,smallworldness,0.0231688025024007,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0111011492442562,0.27212564510024434,4.357419038651866e-288,non-significant
0.3,smallworldness,0.0231688025024007,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0025844406086263,0.0009470687376932352,0.362210155217833,non-significant
0.3,smallworldness,0.0231688025024007,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0002701973809121,-0.04579829681293176,0.0,significant
0.3,smallworldness,0.0231688025024007,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,1.5489488464010715e-05,-0.04979080975363597,0.0,significant
0.3,smallworldness,0.0231688025024007,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,5.947647419851181e-07,-0.04999256678775277,0.0,significant
0.3,smallworldness,0.0231688025024007,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,1.814249136920512e-08,-0.049999781106051494,0.0,significant
0.3,smallworldness,0.0231688025024007,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0162359195389546,0.5685389578679418,0.0,non-significant
0.3,smallworldness,0.0231688025024007,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0111380085216788,0.2705260061237414,8.953970111834484e-283,non-significant
0.3,smallworldness,0.0231688025024007,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.0025579649153363,-0.0008786171051448702,0.3601843938834681,significant
0.3,smallworldness,0.0231688025024007,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0002483768884548,-0.04633692255886502,0.0,significant
0.3,smallworldness,0.0231688025024007,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,1.1861814943242965e-05,-0.04985282819677832,0.0,significant
0.3,smallworldness,0.0231688025024007,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,3.2940034712868375e-07,-0.04999634208758953,0.0,significant
0.3,smallworldness,0.0231688025024007,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,6.243826959863946e-09,-0.049999935197014095,0.0,significant
0.3,smallworldness,0.0231688025024007,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0162553631282994,0.5681735658308865,0.0,non-significant
0.3,smallworldness,0.0231688025024007,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.011156515030502,0.26972415578412334,3.8588055738755844e-280,non-significant
0.3,smallworldness,0.0231688025024007,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.0025443350243723,-0.0017878212688663547,0.2384864940255642,significant
0.3,smallworldness,0.0231688025024007,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0002375307198453,-0.04659208465667056,0.0,significant
0.3,smallworldness,0.0231688025024007,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,1.0247772485992005e-05,-0.04987847635569924,0.0,significant
0.3,smallworldness,0.0231688025024007,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,2.353977318821885e-07,-0.049997549826586496,0.0,significant
0.3,smallworldness,0.0231688025024007,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,3.326925365161973e-09,-0.049999968275084974,0.0,significant
0.3,smallworldness,0.0231688025024007,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0162943354796754,0.5674416225542249,0.0,non-significant
0.3,smallworldness,0.0231688025024007,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0111936825443353,0.26811640443062634,6.478108339330582e-275,non-significant
0.3,smallworldness,0.0231688025024007,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0025162642060736,-0.0035984790168509043,0.07876908680338723,significant
0.3,smallworldness,0.0231688025024007,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0002160127667358,-0.0470737801359339,0.0,significant
0.3,smallworldness,0.0231688025024007,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,7.418645842226869e-06,-0.04992015995516281,0.0,significant
0.3,smallworldness,0.0231688025024007,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,1.0833898078904169e-07,-0.04999902308452698,0.0,significant
0.3,smallworldness,0.0231688025024007,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,7.230516570501912e-10,-0.04999999432356091,0.0,significant
0.3,smallworldness,0.0231688025024007,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0163021435248087,0.5672950500946656,0.0,non-significant
0.3,smallworldness,0.0231688025024007,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0112011408496592,0.2677942072606085,7.070180231730391e-274,non-significant
0.3,smallworldness,0.0231688025024007,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.00251051724237,-0.003959317230968547,0.060192626195378685,significant
0.3,smallworldness,0.0231688025024007,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.000211742537213,-0.04716550818714886,0.0,significant
0.3,smallworldness,0.0231688025024007,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,6.9161169815225645e-06,-0.04992708393059629,0.0,significant
0.3,smallworldness,0.0231688025024007,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,9.0929977765214e-08,-0.04999920535849521,0.0,significant
0.3,smallworldness,0.0231688025024007,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,5.044670094857143e-10,-0.04999999620955766,0.0,significant
0.3,smallworldness,0.0231688025024007,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.0163080025189257,0.5671850808338746,0.0,non-significant
0.3,smallworldness,0.0231688025024007,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.0112067400187663,0.26755241808467256,4.230415144932198e-273,non-significant
0.3,smallworldness,0.0231688025024007,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.002506177429879,-0.0042296535067483446,0.04867634662635001,significant
0.3,smallworldness,0.0231688025024007,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0002085481654594,-0.04723329095576181,0.0,significant
0.3,smallworldness,0.0231688025024007,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,6.552910667487433e-06,-0.04993199008079122,0.0,significant
0.3,smallworldness,0.0231688025024007,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,7.933054663058067e-08,-0.04999932327436354,0.0,significant
0.3,smallworldness,0.0231688025024007,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,3.794700400160007e-10,-0.04999999724463083,0.0,significant
0.4,smallworldness,0.028089923471353,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0195437653620348,0.5707230048851272,0.0,non-significant
0.4,smallworldness,0.028089923471353,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0133704295450823,0.2753086154260302,5.241796413452177e-204,non-significant
0.4,smallworldness,0.028089923471353,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0031939521104961,0.004625044962983091,0.07079144795707437,non-significant
0.4,smallworldness,0.028089923471353,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0003808467074905,-0.044610035934348057,0.0,significant
0.4,smallworldness,0.028089923471353,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,2.9478489298611863e-05,-0.04961815436391625,0.0,significant
0.4,smallworldness,0.028089923471353,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,1.8476934834468248e-06,-0.049976703314532994,0.0,significant
0.4,smallworldness,0.028089923471353,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,1.0947642663442513e-07,-0.049998605723123285,0.0,significant
0.4,smallworldness,0.028089923471353,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.01963743294039,0.5692685675117714,2e-323,non-significant
0.4,smallworldness,0.028089923471353,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0134590655983586,0.27212564510024434,1.1730073136452062e-196,non-significant
0.4,smallworldness,0.028089923471353,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.003133383303045,0.0009470687376932352,0.3879891153294346,non-significant
0.4,smallworldness,0.028089923471353,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0003275880896821,-0.04579829681293176,0.0,significant
0.4,smallworldness,0.028089923471353,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,1.877950081880072e-05,-0.04979080975363597,0.0,significant
0.4,smallworldness,0.028089923471353,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,7.210945012842097e-07,-0.04999256678775277,0.0,significant
0.4,smallworldness,0.028089923471353,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,2.199600924941409e-08,-0.049999781106051494,0.0,significant
0.4,smallworldness,0.028089923471353,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0196844760228339,0.5685389578679418,1.833e-321,non-significant
0.4,smallworldness,0.028089923471353,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0135037538934011,0.2705260061237414,4.835308994571538e-193,non-significant
0.4,smallworldness,0.028089923471353,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.0031012840955746,-0.0008786171051448702,0.3814734965970935,significant
0.4,smallworldness,0.028089923471353,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0003011328612269,-0.04633692255886502,0.0,significant
0.4,smallworldness,0.028089923471353,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,1.4381298901940276e-05,-0.04985282819677832,0.0,significant
0.4,smallworldness,0.028089923471353,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,3.993659379384447e-07,-0.04999634208758953,0.0,significant
0.4,smallworldness,0.028089923471353,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,7.570033947709449e-09,-0.049999935197014095,0.0,significant
0.4,smallworldness,0.028089923471353,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0197080494870493,0.5681735658308865,1.7396e-320,non-significant
0.4,smallworldness,0.028089923471353,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0135261912384694,0.26972415578412334,2.999524478592208e-191,non-significant
0.4,smallworldness,0.028089923471353,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.0030847591761678,-0.0017878212688663547,0.2765856111906446,significant
0.4,smallworldness,0.028089923471353,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0002879829348909,-0.04659208465667056,0.0,significant
0.4,smallworldness,0.028089923471353,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,1.2424429137134944e-05,-0.04987847635569924,0.0,significant
0.4,smallworldness,0.028089923471353,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,2.853968940870205e-07,-0.049997549826586496,0.0,significant
0.4,smallworldness,0.028089923471353,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,4.033573979173915e-09,-0.049999968275084974,0.0,significant
0.4,smallworldness,0.028089923471353,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0197552996790925,0.5674416225542249,1.547695e-318,non-significant
0.4,smallworldness,0.028089923471353,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0135712532402319,0.26811640443062634,1.0776155810525985e-187,non-significant
0.4,smallworldness,0.028089923471353,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0030507260345021,-0.0035984790168509043,0.12052755814118477,significant
0.4,smallworldness,0.028089923471353,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.0002618945060201,-0.0470737801359339,0.0,significant
0.4,smallworldness,0.028089923471353,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,8.994387774147198e-06,-0.04992015995516281,0.0,significant
0.4,smallworldness,0.028089923471353,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,1.3135049508981873e-07,-0.04999902308452698,0.0,significant
0.4,smallworldness,0.028089923471353,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,8.76629929849431e-10,-0.04999999432356091,0.0,significant
0.4,smallworldness,0.028089923471353,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0197647661756986,0.5672950500946656,3.78951e-318,non-significant
0.4,smallworldness,0.028089923471353,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0135802957112769,0.2677942072606085,5.479912470925653e-187,non-significant
0.4,smallworldness,0.028089923471353,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.00304375839901,-0.003959317230968547,0.09893271037268414,significant
0.4,smallworldness,0.028089923471353,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.0002567172673394,-0.04716550818714886,0.0,significant
0.4,smallworldness,0.028089923471353,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,8.385120323321138e-06,-0.04992708393059629,0.0,significant
0.4,smallworldness,0.028089923471353,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,1.1024376924150609e-07,-0.04999920535849521,0.0,significant
0.4,smallworldness,0.028089923471353,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,6.11617268039974e-10,-0.04999999620955766,0.0,significant
0.4,smallworldness,0.028089923471353,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.0197718696371894,0.5671850808338746,7.41392e-318,non-significant
0.4,smallworldness,0.028089923471353,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.0135870841601708,0.26755241808467256,1.851238778368953e-186,non-significant
0.4,smallworldness,0.028089923471353,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0030384967977365,-0.0042296535067483446,0.08471942571210433,significant
0.4,smallworldness,0.028089923471353,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0002528444017441,-0.04723329095576181,0.0,significant
0.4,smallworldness,0.028089923471353,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,7.94476793288137e-06,-0.04993199008079122,0.0,significant
0.4,smallworldness,0.028089923471353,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,9.618058523148579e-08,-0.04999932327436354,0.0,significant
0.4,smallworldness,0.028089923471353,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,4.600705790735723e-10,-0.04999999724463083,0.0,significant
0.5,smallworldness,0.0243950885940395,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.0169730575433638,0.5707230048851272,0.0,non-significant
0.5,smallworldness,0.0243950885940395,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0116117373415164,0.2753086154260302,8.370301489387009e-270,non-significant
0.5,smallworldness,0.0243950885940395,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0027738325730981,0.004625044962983091,0.04476803353068682,non-significant
0.5,smallworldness,0.0243950885940395,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.0003307516725509,-0.044610035934348057,0.0,significant
0.5,smallworldness,0.0243950885940395,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,2.560100809072954e-05,-0.04961815436391625,0.0,significant
0.5,smallworldness,0.0243950885940395,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,1.6046553586834551e-06,-0.049976703314532994,0.0,significant
0.5,smallworldness,0.0243950885940395,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,9.507634043322753e-08,-0.049998605723123285,0.0,significant
0.5,smallworldness,0.0243950885940395,50,two_sample_t_p_value,50.0,0.5,,0.6192685675117714,0.0170544044674554,0.5692685675117714,0.0,non-significant
0.5,smallworldness,0.0243950885940395,50,two_sample_t_p_value,50.0,1.0,,0.32212564510024433,0.0116887145669796,0.27212564510024434,4.634068694316962e-260,non-significant
0.5,smallworldness,0.0243950885940395,50,two_sample_t_p_value,50.0,2.0,,0.05094706873769324,0.0027212307415085,0.0009470687376932352,0.3695003712344434,non-significant
0.5,smallworldness,0.0243950885940395,50,two_sample_t_p_value,50.0,3.0,,0.004201703187068241,0.0002844984778366,-0.04579829681293176,0.0,significant
0.5,smallworldness,0.0243950885940395,50,two_sample_t_p_value,50.0,4.0,,0.00020919024636403336,1.630932126581598e-05,-0.04979080975363597,0.0,significant
0.5,smallworldness,0.0243950885940395,50,two_sample_t_p_value,50.0,5.0,,7.4332122472325795e-06,6.262446482434547e-07,-0.04999256678775277,0.0,significant
0.5,smallworldness,0.0243950885940395,50,two_sample_t_p_value,50.0,6.0,,2.1889394850799978e-07,1.910274319194943e-08,-0.049999781106051494,0.0,significant
0.5,smallworldness,0.0243950885940395,75,two_sample_t_p_value,75.0,0.5,,0.6185389578679419,0.0170952596931781,0.5685389578679418,0.0,non-significant
0.5,smallworldness,0.0243950885940395,75,two_sample_t_p_value,75.0,1.0,,0.3205260061237414,0.0117275247445079,0.2705260061237414,2.8727089330605416e-255,non-significant
0.5,smallworldness,0.0243950885940395,75,two_sample_t_p_value,75.0,2.0,,0.04912138289485513,0.0026933537339105,-0.0008786171051448702,0.36630150112153026,significant
0.5,smallworldness,0.0243950885940395,75,two_sample_t_p_value,75.0,3.0,,0.0036630774411349812,0.0002615230630905,-0.04633692255886502,0.0,significant
0.5,smallworldness,0.0243950885940395,75,two_sample_t_p_value,75.0,4.0,,0.00014717180322168836,1.2489641033304584e-05,-0.04985282819677832,0.0,significant
0.5,smallworldness,0.0243950885940395,75,two_sample_t_p_value,75.0,5.0,,3.657912410473166e-06,3.4683495835742734e-07,-0.04999634208758953,0.0,significant
0.5,smallworldness,0.0243950885940395,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,6.574302311737965e-09,-0.049999935197014095,0.0,significant
0.5,smallworldness,0.0243950885940395,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0171157323992924,0.5681735658308865,0.0,non-significant
