Metric,statistic,n,Threshold,p_value,p_minus_alpha,NPVR,formula,df,df2,sigma_p,flip_probability,significance,possible_numerical_outcome,flip_direction,risk_type
betweeness,2.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0760035551182675,two_sample_t_p_value,500.0,,0.0082355674440256,0.3000705605329397,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0760035551182675,two_sample_t_p_value,1000.0,,0.00822133100786,0.28901167046061704,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0760035551182675,ancova_p_value,,1000.0,0.0082213310078576,0.28901167046057175,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.5,0.043860884260170395,-0.006139115739829608,0.1116396841959687,partial_correlation_p_value,100.0,,0.0118380830061611,0.2805366358783419,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.4,0.043860884260170395,-0.006139115739829608,0.1101666834520229,partial_correlation_p_value,100.0,,0.0116818885023827,0.2786757049509643,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0558630930570324,ancova_p_value,,300.0,0.0060670507888971,0.2676095044533291,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0558630930570324,two_sample_t_p_value,300.0,,0.0060670507888962,0.2676095044533031,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0555063752615685,ancova_p_value,,300.0,0.0060283092000601,0.2664716261887754,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0555063752615685,two_sample_t_p_value,300.0,,0.0060283092000591,0.26647162618874565,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.3,0.043860884260170395,-0.006139115739829608,0.1000459571082236,partial_correlation_p_value,100.0,,0.0106087038243409,0.2643172464874137,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0558630930570324,ancova_p_value,,500.0,0.0060531940879238,0.24883089074923315,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0558630930570324,two_sample_t_p_value,500.0,,0.0060531940879235,0.24883089074922382,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0555063752615685,ancova_p_value,,500.0,0.0060145409820466,0.24761789141337942,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0555063752615685,two_sample_t_p_value,500.0,,0.0060145409820464,0.24761789141337365,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0558630930570324,two_sample_t_p_value,1000.0,,0.0060427302174232,0.23524035508754726,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0558630930570324,ancova_p_value,,1000.0,0.0060427302174215,0.23524035508749186,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,2.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0555063752615685,two_sample_t_p_value,1000.0,,0.0060041439293432,0.233978633942302,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,4.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0555063752615685,ancova_p_value,,1000.0,0.0060041439293414,0.23397863394224316,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.2,0.043860884260170395,-0.006139115739829608,0.0760035551182675,partial_correlation_p_value,100.0,,0.0080592882426469,0.2155045049349933,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.1,0.043860884260170395,-0.006139115739829608,0.0558630930570324,partial_correlation_p_value,100.0,,0.0059236277615154,0.15018463876332055,significant,non-significant,significant -> non-significant,false-positive risk
betweeness,0.2,100,0.05,0.043860884260170395,-0.006139115739829608,0.0555063752615685,partial_correlation_p_value,100.0,,0.0058858020107271,0.14876148053950167,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.0773808621205257,ancova_p_value,,50.0,0.008631703877405,0.4774180239750143,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.0773808621205257,two_sample_t_p_value,50.0,,0.0086317038774049,0.4774180239750142,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0707951287754349,two_sample_t_p_value,50.0,,0.0078970764967765,0.47150461466135524,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0707951287754349,ancova_p_value,,50.0,0.0078970764967765,0.47150461466135524,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0519469416879584,two_sample_t_p_value,50.0,,0.005794593206895,0.44892913678972507,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0519469416879584,ancova_p_value,,50.0,0.005794593206895,0.44892913678972507,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0453369211976855,two_sample_t_p_value,50.0,,0.0050572566364295,0.4376502413344056,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0453369211976855,ancova_p_value,,50.0,0.0050572566364295,0.4376502413344056,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.0443606862238838,two_sample_t_p_value,50.0,,0.0049483592814802,0.4357501944875808,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.0443606862238838,ancova_p_value,,50.0,0.0049483592814802,0.4357501944875808,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0413590397537194,two_sample_t_p_value,50.0,,0.0046135307106281,0.4294362014418914,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0413590397537194,ancova_p_value,,50.0,0.0046135307106281,0.4294362014418914,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.5,0.054625044962983094,0.004625044962983091,0.0773808621205257,two_sample_t_p_value,30.0,,0.0087985561133308,0.31250171729785864,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.5,0.054625044962983094,0.004625044962983091,0.0773808621205257,ancova_p_value,,30.0,0.0087985561133308,0.31250171729785864,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.4,0.054625044962983094,0.004625044962983091,0.0707951287754349,two_sample_t_p_value,30.0,,0.0080497282662856,0.2934115709273007,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.4,0.054625044962983094,0.004625044962983091,0.0707951287754349,ancova_p_value,,30.0,0.0080497282662856,0.2934115709273007,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.3,0.054625044962983094,0.004625044962983091,0.0519469416879584,two_sample_t_p_value,30.0,,0.0059066036334091,0.22054738669765234,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.3,0.054625044962983094,0.004625044962983091,0.0519469416879584,ancova_p_value,,30.0,0.005906603633409,0.22054738669764715,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.2,0.054625044962983094,0.004625044962983091,0.0453369211976855,two_sample_t_p_value,30.0,,0.0051550142274479,0.18616464352580567,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.2,0.054625044962983094,0.004625044962983091,0.0453369211976855,ancova_p_value,,30.0,0.0051550142274478,0.18616464352580062,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.05,0.054625044962983094,0.004625044962983091,0.0443606862238838,two_sample_t_p_value,30.0,,0.0050440118689653,0.18060353264679824,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.05,0.054625044962983094,0.004625044962983091,0.0443606862238838,ancova_p_value,,30.0,0.0050440118689653,0.18060353264679824,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,2.0,30,0.1,0.054625044962983094,0.004625044962983091,0.0413590397537194,two_sample_t_p_value,30.0,,0.0047027110075328,0.16268537783807652,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,30,0.1,0.054625044962983094,0.004625044962983091,0.0413590397537194,ancova_p_value,,30.0,0.0047027110075328,0.16268537783807652,non-significant,significant,non-significant -> significant,false-negative risk
clusteringcoef,4.0,75,0.5,0.04912138289485513,-0.0008786171051448702,0.0773808621205257,ancova_p_value,,75.0,0.0085432784194295,0.4375668355076382,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.5,0.04912138289485513,-0.0008786171051448702,0.0773808621205257,two_sample_t_p_value,75.0,,0.0085432784194296,0.43756683550763675,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.4,0.04912138289485513,-0.0008786171051448702,0.0707951287754349,ancova_p_value,,75.0,0.0078161767560285,0.43566442448109477,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.4,0.04912138289485513,-0.0008786171051448702,0.0707951287754349,two_sample_t_p_value,75.0,,0.0078161767560286,0.4356644244810919,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.3,0.04912138289485513,-0.0008786171051448702,0.0519469416879584,two_sample_t_p_value,75.0,,0.0057352318611656,0.424990374896439,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.3,0.04912138289485513,-0.0008786171051448702,0.0519469416879584,ancova_p_value,,75.0,0.0057352318611655,0.424990374896439,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.2,0.04912138289485513,-0.0008786171051448702,0.0453369211976855,two_sample_t_p_value,75.0,,0.005005448761585,0.4181358067251493,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.2,0.04912138289485513,-0.0008786171051448702,0.0453369211976855,ancova_p_value,,75.0,0.0050054487615849,0.41813580672514883,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.05,0.04912138289485513,-0.0008786171051448702,0.0443606862238838,two_sample_t_p_value,75.0,,0.0048976669799478,0.4169064876898152,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.05,0.04912138289485513,-0.0008786171051448702,0.0443606862238838,ancova_p_value,,75.0,0.0048976669799477,0.4169064876898133,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,75,0.1,0.04912138289485513,-0.0008786171051448702,0.0413590397537194,two_sample_t_p_value,75.0,,0.004566268481552,0.4126893551812463,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,75,0.1,0.04912138289485513,-0.0008786171051448702,0.0413590397537194,ancova_p_value,,75.0,0.004566268481552,0.4126893551812463,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.5,0.04821217873113365,-0.0017878212688663547,0.0773808621205257,two_sample_t_p_value,100.0,,0.0084977563121347,0.396107630763582,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.5,0.04821217873113365,-0.0017878212688663547,0.0773808621205257,ancova_p_value,,100.0,0.0084977563121344,0.39610763076358113,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.4,0.04821217873113365,-0.0017878212688663547,0.0707951287754349,two_sample_t_p_value,100.0,,0.0077745289459661,0.39048803640476704,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.4,0.04821217873113365,-0.0017878212688663547,0.0707951287754349,ancova_p_value,,100.0,0.0077745289459659,0.3904880364047637,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.3,0.04821217873113365,-0.0017878212688663547,0.0519469416879584,two_sample_t_p_value,100.0,,0.0057046721828632,0.3642971613494399,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.3,0.04821217873113365,-0.0017878212688663547,0.0519469416879584,ancova_p_value,,100.0,0.0057046721828631,0.36429716134943746,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.2,0.04821217873113365,-0.0017878212688663547,0.0453369211976855,two_sample_t_p_value,100.0,,0.0049787776683117,0.3492210125762719,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.2,0.04821217873113365,-0.0017878212688663547,0.0453369211976855,ancova_p_value,,100.0,0.0049787776683116,0.3492210125762697,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.05,0.04821217873113365,-0.0017878212688663547,0.0443606862238838,two_sample_t_p_value,100.0,,0.0048715701924138,0.3465925599547538,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.05,0.04821217873113365,-0.0017878212688663547,0.0443606862238838,ancova_p_value,,100.0,0.0048715701924136,0.34659255995474814,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,100,0.1,0.04821217873113365,-0.0017878212688663547,0.0413590397537194,two_sample_t_p_value,100.0,,0.0045419375217554,0.3377126607297686,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,100,0.1,0.04821217873113365,-0.0017878212688663547,0.0413590397537194,ancova_p_value,,100.0,0.0045419375217553,0.3377126607297656,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.5,0.0464015209831491,-0.0035984790168509043,0.0773808621205257,ancova_p_value,,300.0,0.0084040033389232,0.3174632224684647,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.5,0.0464015209831491,-0.0035984790168509043,0.0773808621205257,two_sample_t_p_value,300.0,,0.0084040033389219,0.31746322246844483,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.4,0.0464015209831491,-0.0035984790168509043,0.0707951287754349,ancova_p_value,,300.0,0.0076887551043507,0.30542516391281627,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.4,0.0464015209831491,-0.0035984790168509043,0.0707951287754349,two_sample_t_p_value,300.0,,0.0076887551043495,0.3054251639127923,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.5,0.046040682769031456,-0.003959317230968547,0.0773808621205257,ancova_p_value,,500.0,0.0083848092089746,0.30262004559072486,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.5,0.046040682769031456,-0.003959317230968547,0.0773808621205257,two_sample_t_p_value,500.0,,0.0083848092089743,0.3026200455907183,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.5,0.04577034649325166,-0.0042296535067483446,0.0773808621205257,two_sample_t_p_value,1000.0,,0.0083703147856239,0.2917112668623033,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.5,0.04577034649325166,-0.0042296535067483446,0.0773808621205257,ancova_p_value,,1000.0,0.0083703147856215,0.2917112668622608,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.4,0.046040682769031456,-0.003959317230968547,0.0707951287754349,ancova_p_value,,500.0,0.007671194549141,0.28951423330243653,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.4,0.046040682769031456,-0.003959317230968547,0.0707951287754349,two_sample_t_p_value,500.0,,0.0076711945491408,0.289514233302434,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.0707951287754349,two_sample_t_p_value,1000.0,,0.007657933717722,0.27785878249791773,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.4,0.04577034649325166,-0.0042296535067483446,0.0707951287754349,ancova_p_value,,1000.0,0.0076579337177198,0.2778587824978709,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.0519469416879584,ancova_p_value,,300.0,0.0056417343956762,0.25435433868781065,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.3,0.0464015209831491,-0.0035984790168509043,0.0519469416879584,two_sample_t_p_value,300.0,,0.0056417343956754,0.25435433868778423,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.0519469416879584,ancova_p_value,,500.0,0.0056288490862875,0.23474202356821172,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.3,0.046040682769031456,-0.003959317230968547,0.0519469416879584,two_sample_t_p_value,500.0,,0.0056288490862873,0.23474202356820395,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0453369211976855,ancova_p_value,,300.0,0.0049238484384988,0.22758821047442968,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.2,0.0464015209831491,-0.0035984790168509043,0.0453369211976855,two_sample_t_p_value,300.0,,0.0049238484384981,0.22758821047440037,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0443606862238838,ancova_p_value,,300.0,0.0048178237477087,0.2230888779069995,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.05,0.0464015209831491,-0.0035984790168509043,0.0443606862238838,two_sample_t_p_value,300.0,,0.004817823747708,0.22308887790697018,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.0519469416879584,two_sample_t_p_value,1000.0,,0.0056191187609336,0.22061920560664494,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.3,0.04577034649325166,-0.0042296535067483446,0.0519469416879584,ancova_p_value,,1000.0,0.0056191187609319,0.22061920560658266,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.5,0.043860884260170395,-0.006139115739829608,0.0773808621205257,partial_correlation_p_value,100.0,,0.008205335544152,0.21902103098125025,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0413590397537194,ancova_p_value,,300.0,0.0044918278067713,0.20824195714111693,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,300,0.1,0.0464015209831491,-0.0035984790168509043,0.0413590397537194,two_sample_t_p_value,300.0,,0.0044918278067706,0.20824195714108373,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0453369211976855,ancova_p_value,,500.0,0.0049126027282148,0.20658047444220173,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.2,0.046040682769031456,-0.003959317230968547,0.0453369211976855,two_sample_t_p_value,500.0,,0.0049126027282146,0.20658047444219196,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0443606862238838,ancova_p_value,,500.0,0.0048068201900763,0.2018866901800127,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.05,0.046040682769031456,-0.003959317230968547,0.0443606862238838,two_sample_t_p_value,500.0,,0.0048068201900761,0.20188669018000382,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.4,0.043860884260170395,-0.006139115739829608,0.0707951287754349,partial_correlation_p_value,100.0,,0.0075069955357839,0.20121799274740138,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0453369211976855,two_sample_t_p_value,1000.0,,0.0049041105440849,0.19162745084429134,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.2,0.04577034649325166,-0.0042296535067483446,0.0453369211976855,ancova_p_value,,1000.0,0.0049041105440835,0.19162745084422783,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0443606862238838,two_sample_t_p_value,1000.0,,0.00479851086722,0.1868279480806594,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.05,0.04577034649325166,-0.0042296535067483446,0.0443606862238838,ancova_p_value,,1000.0,0.0047985108672186,0.186827948080595,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0413590397537194,ancova_p_value,,500.0,0.0044815688000631,0.1864861298959375,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,500,0.1,0.046040682769031456,-0.003959317230968547,0.0413590397537194,two_sample_t_p_value,500.0,,0.0044815688000629,0.1864861298959274,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,2.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0413590397537194,two_sample_t_p_value,1000.0,,0.0044738217239109,0.17115203489991626,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,4.0,1000,0.1,0.04577034649325166,-0.0042296535067483446,0.0413590397537194,ancova_p_value,,1000.0,0.0044738217239096,0.17115203489985054,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.3,0.043860884260170395,-0.006139115739829608,0.0519469416879584,partial_correlation_p_value,100.0,,0.0055083657038907,0.13401434669988255,significant,non-significant,significant -> non-significant,false-positive risk
clusteringcoef,0.2,100,0.2,0.043860884260170395,-0.006139115739829608,0.0453369211976855,partial_correlation_p_value,100.0,,0.0048074503277873,0.10411365787225513,significant,non-significant,significant -> non-significant,false-positive risk
degree,2.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.0997691639225307,two_sample_t_p_value,50.0,,0.011129080957178,0.4935183126618655,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.05,0.05094706873769324,0.0009470687376932352,0.0997691639225307,ancova_p_value,,50.0,0.011129080957178,0.4935183126618655,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0649245935644161,two_sample_t_p_value,50.0,,0.0072422282545268,0.465541828081192,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.1,0.05094706873769324,0.0009470687376932352,0.0649245935644161,ancova_p_value,,50.0,0.0072422282545268,0.465541828081192,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0499583480462569,ancova_p_value,,50.0,0.0055727689602109,0.44579472545833265,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.2,0.05094706873769324,0.0009470687376932352,0.0499583480462569,two_sample_t_p_value,50.0,,0.0055727689602108,0.4457947254583296,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.0462737403214584,two_sample_t_p_value,50.0,,0.005161757220185,0.4394100879990678,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.5,0.05094706873769324,0.0009470687376932352,0.0462737403214584,ancova_p_value,,50.0,0.005161757220185,0.4394100879990678,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0430113775336123,two_sample_t_p_value,50.0,,0.004797846186453,0.4330046623641098,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.3,0.05094706873769324,0.0009470687376932352,0.0430113775336123,ancova_p_value,,50.0,0.004797846186453,0.4330046623641098,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0398833995946593,two_sample_t_p_value,50.0,,0.0044489255546042,0.42603638956081974,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,50,0.4,0.05094706873769324,0.0009470687376932352,0.0398833995946593,ancova_p_value,,50.0,0.0044489255546042,0.42603638956081974,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,30,0.05,0.054625044962983094,0.004625044962983091,0.0997691639225307,two_sample_t_p_value,30.0,,0.0113442078971053,0.3622279794212796,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,30,0.05,0.054625044962983094,0.004625044962983091,0.0997691639225307,ancova_p_value,,30.0,0.0113442078971053,0.3622279794212796,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,30,0.1,0.054625044962983094,0.004625044962983091,0.0649245935644161,two_sample_t_p_value,30.0,,0.0073822217013034,0.27399441546169934,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,30,0.1,0.054625044962983094,0.004625044962983091,0.0649245935644161,ancova_p_value,,30.0,0.0073822217013034,0.27399441546169934,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,30,0.2,0.054625044962983094,0.004625044962983091,0.0499583480462569,two_sample_t_p_value,30.0,,0.0056804914880588,0.21078088644046697,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,30,0.2,0.054625044962983094,0.004625044962983091,0.0499583480462569,ancova_p_value,,30.0,0.0056804914880588,0.21078088644046697,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,30,0.5,0.054625044962983094,0.004625044962983091,0.0462737403214584,two_sample_t_p_value,30.0,,0.0052615348244363,0.19138030571582385,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,30,0.5,0.054625044962983094,0.004625044962983091,0.0462737403214584,ancova_p_value,,30.0,0.0052615348244363,0.19138030571582385,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,30,0.3,0.054625044962983094,0.004625044962983091,0.0430113775336123,two_sample_t_p_value,30.0,,0.0048905893313995,0.172702739010106,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,30,0.3,0.054625044962983094,0.004625044962983091,0.0430113775336123,ancova_p_value,,30.0,0.0048905893313995,0.172702739010106,non-significant,significant,non-significant -> significant,false-negative risk
degree,2.0,30,0.4,0.054625044962983094,0.004625044962983091,0.0398833995946593,two_sample_t_p_value,30.0,,0.0045349240071457,0.15342065035969357,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,30,0.4,0.054625044962983094,0.004625044962983091,0.0398833995946593,ancova_p_value,,30.0,0.0045349240071457,0.15342065035969357,non-significant,significant,non-significant -> significant,false-negative risk
degree,4.0,75,0.05,0.04912138289485513,-0.0008786171051448702,0.0997691639225307,ancova_p_value,,75.0,0.0110150717077341,0.44032479809744485,significant,non-significant,significant -> non-significant,false-positive risk
degree,2.0,75,0.05,0.04912138289485513,-0.0008786171051448702,0.0997691639225307,two_sample_t_p_value,75.0,,0.0110150717077343,0.4403247980974444,significant,non-significant,significant -> non-significant,false-positive risk
degree,2.0,75,0.1,0.04912138289485513,-0.0008786171051448702,0.0649245935644161,two_sample_t_p_value,75.0,,0.0071680369524079,0.433328579622303,significant,non-significant,significant -> non-significant,false-positive risk
degree,4.0,75,0.1,0.04912138289485513,-0.0008786171051448702,0.0649245935644161,ancova_p_value,,75.0,0.0071680369524078,0.43332857962230276,significant,non-significant,significant -> non-significant,false-positive risk
