Threshold,Metric,NPVR,n,formula,df,statistic,df2,p_value,sigma_p,p_minus_alpha,flip_probability,significance
0.1,avg_shortestPathLength,0.0315639250336682,75,two_sample_t_p_value,75.0,6.0,,6.480298590623212e-08,8.506252580983461e-09,-0.049999935197014095,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,100,two_sample_t_p_value,100.0,0.5,,0.6181735658308866,0.0221454286695884,0.5681735658308865,3.364871630840428e-254,non-significant
0.1,avg_shortestPathLength,0.0315639250336682,100,two_sample_t_p_value,100.0,1.0,,0.31972415578412333,0.0151990334426334,0.26972415578412334,6.889549747832444e-152,non-significant
0.1,avg_shortestPathLength,0.0315639250336682,100,two_sample_t_p_value,100.0,2.0,,0.04821217873113365,0.0034662646013535,-0.0017878212688663547,0.29720837036396497,significant
0.1,avg_shortestPathLength,0.0315639250336682,100,two_sample_t_p_value,100.0,3.0,,0.0034079153433294465,0.0003235990221597,-0.04659208465667056,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,100,two_sample_t_p_value,100.0,4.0,,0.00012152364430076177,1.396101168700553e-05,-0.04987847635569924,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,100,two_sample_t_p_value,100.0,5.0,,2.450173413503802e-06,3.20693154575211e-07,-0.049997549826586496,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,100,two_sample_t_p_value,100.0,6.0,,3.172491502802852e-08,4.532423408922439e-09,-0.049999968275084974,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,300,two_sample_t_p_value,300.0,0.5,,0.617441622554225,0.0221985224959564,0.5674416225542249,1.1771839919494776e-252,non-significant
0.1,avg_shortestPathLength,0.0315639250336682,300,two_sample_t_p_value,300.0,1.0,,0.31811640443062633,0.0152496684558241,0.26811640443062634,4.513964761089179e-149,non-significant
0.1,avg_shortestPathLength,0.0315639250336682,300,two_sample_t_p_value,300.0,2.0,,0.0464015209831491,0.0034280224347883,-0.0035984790168509043,0.14729040173592667,significant
0.1,avg_shortestPathLength,0.0315639250336682,300,two_sample_t_p_value,300.0,3.0,,0.0029262198640661076,0.000294284125166,-0.0470737801359339,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,300,two_sample_t_p_value,300.0,4.0,,7.984004483719462e-05,1.0106762366812868e-05,-0.04992015995516281,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,300,two_sample_t_p_value,300.0,5.0,,9.769154730247779e-07,1.4759517534387022e-07,-0.04999902308452698,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,300,two_sample_t_p_value,300.0,6.0,,5.676439092359154e-09,9.850465209083207e-10,-0.04999999432356091,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,500,two_sample_t_p_value,500.0,0.5,,0.6172950500946657,0.0222091597548835,0.5672950500946656,2.392588556309577e-252,non-significant
0.1,avg_shortestPathLength,0.0315639250336682,500,two_sample_t_p_value,500.0,1.0,,0.3177942072606085,0.0152598292481265,0.2677942072606085,1.637014468416781e-148,non-significant
0.1,avg_shortestPathLength,0.0315639250336682,500,two_sample_t_p_value,500.0,2.0,,0.046040682769031456,0.0034201930818689,-0.003959317230968547,0.12491558598530861,significant
0.1,avg_shortestPathLength,0.0315639250336682,500,two_sample_t_p_value,500.0,3.0,,0.002834491812851143,0.0002884665951266,-0.04716550818714886,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,500,two_sample_t_p_value,500.0,4.0,,7.291606940371305e-05,9.42214419179576e-06,-0.04992708393059629,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,500,two_sample_t_p_value,500.0,5.0,,7.94641504790956e-07,1.2387808999610304e-07,-0.04999920535849521,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,500,two_sample_t_p_value,500.0,6.0,,3.790442338479296e-09,6.872586042250554e-10,-0.04999999620955766,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,1000,two_sample_t_p_value,1000.0,0.5,,0.6171850808338747,0.0222171417319866,0.5671850808338746,4.071186109759087e-252,non-significant
0.1,avg_shortestPathLength,0.0315639250336682,1000,two_sample_t_p_value,1000.0,1.0,,0.31755241808467255,0.015267457253671,0.26755241808467256,4.2938512017546046e-148,non-significant
0.1,avg_shortestPathLength,0.0315639250336682,1000,two_sample_t_p_value,1000.0,2.0,,0.04577034649325166,0.0034142807557523,-0.0042296535067483446,0.10979411692190577,significant
0.1,avg_shortestPathLength,0.0315639250336682,1000,two_sample_t_p_value,1000.0,3.0,,0.0027667090442381925,0.0002841147555981,-0.04723329095576181,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,1000,two_sample_t_p_value,1000.0,4.0,,6.800991920878163e-05,8.927331528656527e-06,-0.04993199008079122,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,1000,two_sample_t_p_value,1000.0,5.0,,6.767256364648635e-07,1.0807565157794021e-07,-0.04999932327436354,0.0,significant
0.1,avg_shortestPathLength,0.0315639250336682,1000,two_sample_t_p_value,1000.0,6.0,,2.7553691733774752e-09,5.169694849074324e-10,-0.04999999724463083,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,30,two_sample_t_p_value,30.0,0.5,,0.6207230048851272,0.021893496641086,0.5707230048851272,3.0627578153809183e-261,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,30,two_sample_t_p_value,30.0,1.0,,0.3253086154260302,0.0149779455960814,0.2753086154260302,5.584934169923047e-163,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,30,two_sample_t_p_value,30.0,2.0,,0.054625044962983094,0.0035779584183289,0.004625044962983091,0.0954531904577851,non-significant
0.2,avg_shortestPathLength,0.0314671525049664,30,two_sample_t_p_value,30.0,3.0,,0.005389964065651945,0.000426635602544,-0.044610035934348057,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,30,two_sample_t_p_value,30.0,4.0,,0.0003818456360837564,3.302266449110977e-05,-0.04961815436391625,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,30,two_sample_t_p_value,30.0,5.0,,2.32966854670078e-05,2.0698401932404185e-06,-0.049976703314532994,0.0,significant
0.2,avg_shortestPathLength,0.0314671525049664,30,two_sample_t_p_value,30.0,6.0,,1.3942768767204764e-06,1.226386898532298e-07,-0.049998605723123285,0.0,significant
