Threshold,Metric,NPVR,n,formula,df,statistic,df2,p_value,uncertainty
0.05,avg_shortestPathLength,0.0369821457609369,30,cohens_d,,,,,0.013503970305472795
0.05,avg_shortestPathLength,0.0369821457609369,50,cohens_d,,,,,0.010460130420155126
0.05,avg_shortestPathLength,0.0369821457609369,75,cohens_d,,,,,0.008540660724114756
0.05,avg_shortestPathLength,0.0369821457609369,100,cohens_d,,,,,0.00739642915218738
0.05,avg_shortestPathLength,0.0369821457609369,300,cohens_d,,,,,0.004270330362057378
0.05,avg_shortestPathLength,0.0369821457609369,500,cohens_d,,,,,0.0033077836750104238
0.05,avg_shortestPathLength,0.0369821457609369,1000,cohens_d,,,,,0.0023389562672980293
0.1,avg_shortestPathLength,0.0315639250336682,30,cohens_d,,,,,0.011525515829561388
0.1,avg_shortestPathLength,0.0315639250336682,50,cohens_d,,,,,0.008927626172868243
0.1,avg_shortestPathLength,0.0315639250336682,75,cohens_d,,,,,0.0072893762459478
0.1,avg_shortestPathLength,0.0315639250336682,100,cohens_d,,,,,0.00631278500673364
0.1,avg_shortestPathLength,0.0315639250336682,300,cohens_d,,,,,0.0036446881229739
0.1,avg_shortestPathLength,0.0315639250336682,500,cohens_d,,,,,0.002823163280479577
0.1,avg_shortestPathLength,0.0315639250336682,1000,cohens_d,,,,,0.001996277900023968
0.2,avg_shortestPathLength,0.0314671525049664,30,cohens_d,,,,,0.011490179498283527
0.2,avg_shortestPathLength,0.0314671525049664,50,cohens_d,,,,,0.008900254768357199
0.2,avg_shortestPathLength,0.0314671525049664,75,cohens_d,,,,,0.007267027587749342
0.2,avg_shortestPathLength,0.0314671525049664,100,cohens_d,,,,,0.006293430500993281
0.2,avg_shortestPathLength,0.0314671525049664,300,cohens_d,,,,,0.003633513793874671
0.2,avg_shortestPathLength,0.0314671525049664,500,cohens_d,,,,,0.0028145076823783066
0.2,avg_shortestPathLength,0.0314671525049664,1000,cohens_d,,,,,0.001990157467911334
0.3,avg_shortestPathLength,0.0247493378416399,30,cohens_d,,,,,0.009037180412788262
0.3,avg_shortestPathLength,0.0247493378416399,50,cohens_d,,,,,0.007000169847080162
0.3,avg_shortestPathLength,0.0247493378416399,75,cohens_d,,,,,0.005715614746054315
0.3,avg_shortestPathLength,0.0247493378416399,100,cohens_d,,,,,0.00494986756832798
0.3,avg_shortestPathLength,0.0247493378416399,300,cohens_d,,,,,0.0028578073730271573
0.3,avg_shortestPathLength,0.0247493378416399,500,cohens_d,,,,,0.0022136480724805896
0.3,avg_shortestPathLength,0.0247493378416399,1000,cohens_d,,,,,0.001565285563211555
0.4,avg_shortestPathLength,0.029665759311191,30,cohens_d,,,,,0.01083240370683882
0.4,avg_shortestPathLength,0.029665759311191,50,cohens_d,,,,,0.008390743831196448
0.4,avg_shortestPathLength,0.029665759311191,75,cohens_d,,,,,0.006851013649612307
0.4,avg_shortestPathLength,0.029665759311191,100,cohens_d,,,,,0.0059331518622382
0.4,avg_shortestPathLength,0.029665759311191,300,cohens_d,,,,,0.0034255068248061535
0.4,avg_shortestPathLength,0.029665759311191,500,cohens_d,,,,,0.0026533861769588167
0.4,avg_shortestPathLength,0.029665759311191,1000,cohens_d,,,,,0.0018762273588342276
0.5,avg_shortestPathLength,0.0334959924714658,30,cohens_d,,,,,0.012231007108430024
0.5,avg_shortestPathLength,0.0334959924714658,50,cohens_d,,,,,0.009474097367658803
0.5,avg_shortestPathLength,0.0334959924714658,75,cohens_d,,,,,0.007735568108069781
0.5,avg_shortestPathLength,0.0334959924714658,100,cohens_d,,,,,0.00669919849429316
0.5,avg_shortestPathLength,0.0334959924714658,300,cohens_d,,,,,0.0038677840540348907
0.5,avg_shortestPathLength,0.0334959924714658,500,cohens_d,,,,,0.0029959726456007486
0.5,avg_shortestPathLength,0.0334959924714658,1000,cohens_d,,,,,0.0021184725739536903
0.05,betweeness,0.0632657872240871,30,cohens_d,,,,,0.0231013991873031
0.05,betweeness,0.0632657872240871,50,cohens_d,,,,,0.01789426686530289
0.05,betweeness,0.0632657872240871,75,cohens_d,,,,,0.014610607713728107
0.05,betweeness,0.0632657872240871,100,cohens_d,,,,,0.01265315744481742
0.05,betweeness,0.0632657872240871,300,cohens_d,,,,,0.007305303856864054
0.05,betweeness,0.0632657872240871,500,cohens_d,,,,,0.005658664035323859
0.05,betweeness,0.0632657872240871,1000,cohens_d,,,,,0.004001279711833934
0.1,betweeness,0.0687082826684218,30,cohens_d,,,,,0.02508871753662391
0.1,betweeness,0.0687082826684218,50,cohens_d,,,,,0.019433637039409275
0.1,betweeness,0.0687082826684218,75,cohens_d,,,,,0.015867498197668087
0.1,betweeness,0.0687082826684218,100,cohens_d,,,,,0.01374165653368436
0.1,betweeness,0.0687082826684218,300,cohens_d,,,,,0.007933749098834044
0.1,betweeness,0.0687082826684218,500,cohens_d,,,,,0.006145455626554472
0.1,betweeness,0.0687082826684218,1000,cohens_d,,,,,0.0043454933470176895
0.2,betweeness,0.0962807955891718,30,cohens_d,,,,,0.03515677573248886
0.2,betweeness,0.0962807955891718,50,cohens_d,,,,,0.027232321383655684
0.2,betweeness,0.0962807955891718,75,cohens_d,,,,,0.022235097300479865
0.2,betweeness,0.0962807955891718,100,cohens_d,,,,,0.019256159117834362
0.2,betweeness,0.0962807955891718,300,cohens_d,,,,,0.011117548650239933
0.2,betweeness,0.0962807955891718,500,cohens_d,,,,,0.008611616154606002
0.2,betweeness,0.0962807955891718,1000,cohens_d,,,,,0.006089332179897523
0.3,betweeness,0.1244059329453957,30,cohens_d,,,,,0.04542662384111222
0.3,betweeness,0.1244059329453957,50,cohens_d,,,,,0.03518731152221129
0.3,betweeness,0.1244059329453957,75,cohens_d,,,,,0.02873031954992429
0.3,betweeness,0.1244059329453957,100,cohens_d,,,,,0.024881186589079143
0.3,betweeness,0.1244059329453957,300,cohens_d,,,,,0.014365159774962145
0.3,betweeness,0.1244059329453957,500,cohens_d,,,,,0.011127204914807417
0.3,betweeness,0.1244059329453957,1000,cohens_d,,,,,0.007868122050912604
0.4,betweeness,0.1697657738772356,30,cohens_d,,,,,0.061989695896588794
0.4,betweeness,0.1697657738772356,50,cohens_d,,,,,0.04801701196879014
0.4,betweeness,0.1697657738772356,75,cohens_d,,,,,0.039205726098882836
0.4,betweeness,0.1697657738772356,100,cohens_d,,,,,0.03395315477544712
0.4,betweeness,0.1697657738772356,300,cohens_d,,,,,0.019602863049441418
0.4,betweeness,0.1697657738772356,500,cohens_d,,,,,0.015184312425694273
0.4,betweeness,0.1697657738772356,1000,cohens_d,,,,,0.010736930283863575
0.5,betweeness,0.1872463464167704,30,cohens_d,,,,,0.06837269849526119
0.5,betweeness,0.1872463464167704,50,cohens_d,,,,,0.0529612645214815
0.5,betweeness,0.1872463464167704,75,cohens_d,,,,,0.043242691403398516
0.5,betweeness,0.1872463464167704,100,cohens_d,,,,,0.037449269283354084
0.5,betweeness,0.1872463464167704,300,cohens_d,,,,,0.021621345701699258
0.5,betweeness,0.1872463464167704,500,cohens_d,,,,,0.016747822365054912
0.5,betweeness,0.1872463464167704,1000,cohens_d,,,,,0.01184249876443805
0.05,clusteringcoef,0.0471926535794536,30,cohens_d,,,,,0.017232320609329103
0.05,clusteringcoef,0.0471926535794536,50,cohens_d,,,,,0.013348098147287693
0.05,clusteringcoef,0.0471926535794536,75,cohens_d,,,,,0.010898676499148115
0.05,clusteringcoef,0.0471926535794536,100,cohens_d,,,,,0.00943853071589072
0.05,clusteringcoef,0.0471926535794536,300,cohens_d,,,,,0.005449338249574057
0.05,clusteringcoef,0.0471926535794536,500,cohens_d,,,,,0.004221039257690281
0.05,clusteringcoef,0.0471926535794536,1000,cohens_d,,,,,0.002984725482767428
0.1,clusteringcoef,0.0456400476459608,30,cohens_d,,,,,0.016665389080868856
0.1,clusteringcoef,0.0456400476459608,50,cohens_d,,,,,0.012908954873654403
0.1,clusteringcoef,0.0456400476459608,75,cohens_d,,,,,0.010540117517689124
0.1,clusteringcoef,0.0456400476459608,100,cohens_d,,,,,0.00912800952919216
0.1,clusteringcoef,0.0456400476459608,300,cohens_d,,,,,0.005270058758844562
0.1,clusteringcoef,0.0456400476459608,500,cohens_d,,,,,0.004082169961307904
0.1,clusteringcoef,0.0456400476459608,1000,cohens_d,,,,,0.0028865300615968452
0.2,clusteringcoef,0.0540284967317034,30,cohens_d,,,,,0.019728417605365395
0.2,clusteringcoef,0.0540284967317034,50,cohens_d,,,,,0.015281566566521078
0.2,clusteringcoef,0.0540284967317034,75,cohens_d,,,,,0.012477346852783908
0.2,clusteringcoef,0.0540284967317034,100,cohens_d,,,,,0.01080569934634068
0.2,clusteringcoef,0.0540284967317034,300,cohens_d,,,,,0.006238673426391954
0.2,clusteringcoef,0.0540284967317034,500,cohens_d,,,,,0.004832455656568561
0.2,clusteringcoef,0.0540284967317034,1000,cohens_d,,,,,0.003417062164542919
0.3,clusteringcoef,0.0633084833648889,30,cohens_d,,,,,0.023116989613593472
0.3,clusteringcoef,0.0633084833648889,50,cohens_d,,,,,0.017906343157579472
0.3,clusteringcoef,0.0633084833648889,75,cohens_d,,,,,0.014620467965082217
0.3,clusteringcoef,0.0633084833648889,100,cohens_d,,,,,0.01266169667297778
0.3,clusteringcoef,0.0633084833648889,300,cohens_d,,,,,0.0073102339825411086
0.3,clusteringcoef,0.0633084833648889,500,cohens_d,,,,,0.005662482894252248
0.3,clusteringcoef,0.0633084833648889,1000,cohens_d,,,,,0.004003980052878592
0.4,clusteringcoef,0.087738264937062,30,cohens_d,,,,,0.03203748457492896
0.4,clusteringcoef,0.087738264937062,50,cohens_d,,,,,0.024816128842615373
0.4,clusteringcoef,0.087738264937062,75,cohens_d,,,,,0.020262284351857375
0.4,clusteringcoef,0.087738264937062,100,cohens_d,,,,,0.0175476529874124
0.4,clusteringcoef,0.087738264937062,300,cohens_d,,,,,0.010131142175928688
0.4,clusteringcoef,0.087738264937062,500,cohens_d,,,,,0.007847548985086278
0.4,clusteringcoef,0.087738264937062,1000,cohens_d,,,,,0.005549055103048115
0.5,clusteringcoef,0.1190471512246693,30,cohens_d,,,,,0.04346987342165342
0.5,clusteringcoef,0.1190471512246693,50,cohens_d,,,,,0.03367161916476163
0.5,clusteringcoef,0.1190471512246693,75,cohens_d,,,,,0.027492761922328357
0.5,clusteringcoef,0.1190471512246693,100,cohens_d,,,,,0.02380943024493386
0.5,clusteringcoef,0.1190471512246693,300,cohens_d,,,,,0.013746380961164179
0.5,clusteringcoef,0.1190471512246693,500,cohens_d,,,,,0.010647900906642315
0.5,clusteringcoef,0.1190471512246693,1000,cohens_d,,,,,0.007529202936489169
0.05,degree,0.118121404749048,30,cohens_d,,,,,0.04313183860350096
0.05,degree,0.118121404749048,50,cohens_d,,,,,0.03340977852053308
0.05,degree,0.118121404749048,75,cohens_d,,,,,0.027278969931567837
0.05,degree,0.118121404749048,100,cohens_d,,,,,0.023624280949809603
0.05,degree,0.118121404749048,300,cohens_d,,,,,0.013639484965783918
0.05,degree,0.118121404749048,500,cohens_d,,,,,0.010565099624665513
0.05,degree,0.118121404749048,1000,cohens_d,,,,,0.007470653588512431
0.1,degree,0.0754399300930147,30,cohens_d,,,,,0.0275467676323713
0.1,degree,0.0754399300930147,50,cohens_d,,,,,0.021337634456403912
0.1,degree,0.0754399300930147,75,cohens_d,,,,,0.01742210557873943
0.1,degree,0.0754399300930147,100,cohens_d,,,,,0.01508798601860294
0.1,degree,0.0754399300930147,300,cohens_d,,,,,0.008711052789369716
0.1,degree,0.0754399300930147,500,cohens_d,,,,,0.006747552476232516
0.1,degree,0.0754399300930147,1000,cohens_d,,,,,0.004771240112356092
0.2,degree,0.0560885901804366,30,cohens_d,,,,,0.020480657373658586
0.2,degree,0.0560885901804366,50,cohens_d,,,,,0.015864248985511968
0.2,degree,0.0560885901804366,75,cohens_d,,,,,0.012953105055656666
0.2,degree,0.0560885901804366,100,cohens_d,,,,,0.01121771803608732
0.2,degree,0.0560885901804366,300,cohens_d,,,,,0.006476552527828333
0.2,degree,0.0560885901804366,500,cohens_d,,,,,0.005016716016223337
0.2,degree,0.0560885901804366,1000,cohens_d,,,,,0.0035473539143586834
0.3,degree,0.0468746316869209,30,cohens_d,,,,,0.017116195433115343
0.3,degree,0.0468746316869209,50,cohens_d,,,,,0.013258147972577433
0.3,degree,0.0468746316869209,75,cohens_d,,,,,0.010825232489043336
0.3,degree,0.0468746316869209,100,cohens_d,,,,,0.00937492633738418
0.3,degree,0.0468746316869209,300,cohens_d,,,,,0.005412616244521668
0.3,degree,0.0468746316869209,500,cohens_d,,,,,0.004192594514888831
0.3,degree,0.0468746316869209,1000,cohens_d,,,,,0.002964612012243416
0.4,degree,0.0439159853319729,30,cohens_d,,,,,0.01603585053425837
0.4,degree,0.0439159853319729,50,cohens_d,,,,,0.012421316412290797
0.4,degree,0.0439159853319729,75,cohens_d,,,,,0.010141962381256883
0.4,degree,0.0439159853319729,100,cohens_d,,,,,0.00878319706639458
0.4,degree,0.0439159853319729,300,cohens_d,,,,,0.005070981190628441
0.4,degree,0.0439159853319729,500,cohens_d,,,,,0.003927965140047003
0.4,degree,0.0439159853319729,1000,cohens_d,,,,,0.0027774907867916024
0.5,degree,0.0427972110693432,30,cohens_d,,,,,0.015627331933992707
0.5,degree,0.0427972110693432,50,cohens_d,,,,,0.012104879265201821
0.5,degree,0.0427972110693432,75,cohens_d,,,,,0.00988359253258021
0.5,degree,0.0427972110693432,100,cohens_d,,,,,0.00855944221386864
0.5,degree,0.0427972110693432,300,cohens_d,,,,,0.004941796266290105
0.5,degree,0.0427972110693432,500,cohens_d,,,,,0.0038278989279383144
0.5,degree,0.0427972110693432,1000,cohens_d,,,,,0.0027067332896418975
0.05,eigenvec,0.1691496371041488,30,cohens_d,,,,,0.06176471455717007
0.05,eigenvec,0.1691496371041488,50,cohens_d,,,,,0.04784274217263491
0.05,eigenvec,0.1691496371041488,75,cohens_d,,,,,0.03906343540616312
0.05,eigenvec,0.1691496371041488,100,cohens_d,,,,,0.03382992742082976
0.05,eigenvec,0.1691496371041488,300,cohens_d,,,,,0.01953171770308156
0.05,eigenvec,0.1691496371041488,500,cohens_d,,,,,0.015129203477371895
0.05,eigenvec,0.1691496371041488,1000,cohens_d,,,,,0.010697962372800763
0.1,eigenvec,0.109858656964734,30,cohens_d,,,,,0.040114709704537885
0.1,eigenvec,0.109858656964734,50,cohens_d,,,,,0.03107272052472406
0.1,eigenvec,0.109858656964734,75,cohens_d,,,,,0.025370770068559968
0.1,eigenvec,0.109858656964734,100,cohens_d,,,,,0.0219717313929468
0.1,eigenvec,0.109858656964734,300,cohens_d,,,,,0.012685385034279984
0.1,eigenvec,0.109858656964734,500,cohens_d,,,,,0.009826056995599037
0.1,eigenvec,0.109858656964734,1000,cohens_d,,,,,0.006948071533913593
0.2,eigenvec,0.0834215094528374,30,cohens_d,,,,,0.030461228338966324
0.2,eigenvec,0.0834215094528374,50,cohens_d,,,,,0.0235951660123676
0.2,eigenvec,0.0834215094528374,75,cohens_d,,,,,0.01926537237552023
0.2,eigenvec,0.0834215094528374,100,cohens_d,,,,,0.01668430189056748
0.2,eigenvec,0.0834215094528374,300,cohens_d,,,,,0.009632686187760114
0.2,eigenvec,0.0834215094528374,500,cohens_d,,,,,0.007461446636887428
0.2,eigenvec,0.0834215094528374,1000,cohens_d,,,,,0.005276039514404659
0.3,eigenvec,0.0743370254964216,30,cohens_d,,,,,0.02714404381481785
0.3,eigenvec,0.0743370254964216,50,cohens_d,,,,,0.021025685928702798
0.3,eigenvec,0.0743370254964216,75,cohens_d,,,,,0.017167400672446032
0.3,eigenvec,0.0743370254964216,100,cohens_d,,,,,0.01486740509928432
0.3,eigenvec,0.0743370254964216,300,cohens_d,,,,,0.008583700336223016
0.3,eigenvec,0.0743370254964216,500,cohens_d,,,,,0.0066489056902053496
0.3,eigenvec,0.0743370254964216,1000,cohens_d,,,,,0.004701486301014025
0.4,eigenvec,0.0727259140905399,30,cohens_d,,,,,0.026555749108381006
0.4,eigenvec,0.0727259140905399,50,cohens_d,,,,,0.020569994808564418
0.4,eigenvec,0.0727259140905399,75,cohens_d,,,,,0.016795330430893922
0.4,eigenvec,0.0727259140905399,100,cohens_d,,,,,0.014545182818107981
0.4,eigenvec,0.0727259140905399,300,cohens_d,,,,,0.008397665215446961
0.4,eigenvec,0.0727259140905399,500,cohens_d,,,,,0.00650480350529028
0.4,eigenvec,0.0727259140905399,1000,cohens_d,,,,,0.004599590668876781
0.5,eigenvec,0.0752492995573936,30,cohens_d,,,,,0.027477159202698654
0.5,eigenvec,0.0752492995573936,50,cohens_d,,,,,0.021283715998628352
0.5,eigenvec,0.0752492995573936,75,cohens_d,,,,,0.01737808134231679
0.5,eigenvec,0.0752492995573936,100,cohens_d,,,,,0.01504985991147872
0.5,eigenvec,0.0752492995573936,300,cohens_d,,,,,0.008689040671158395
0.5,eigenvec,0.0752492995573936,500,cohens_d,,,,,0.006730501962783077
0.5,eigenvec,0.0752492995573936,1000,cohens_d,,,,,0.004759183578673281
0.05,smallworldness,0.1790140496046574,30,cohens_d,,,,,0.06536668871921307
0.05,smallworldness,0.1790140496046574,50,cohens_d,,,,,0.05063281936124729
0.05,smallworldness,0.1790140496046574,75,cohens_d,,,,,0.04134152389118958
0.05,smallworldness,0.1790140496046574,100,cohens_d,,,,,0.03580280992093148
0.05,smallworldness,0.1790140496046574,300,cohens_d,,,,,0.02067076194559479
0.05,smallworldness,0.1790140496046574,500,cohens_d,,,,,0.01601150335374133
0.05,smallworldness,0.1790140496046574,1000,cohens_d,,,,,0.011321842598421642
0.1,smallworldness,0.1097978345696025,30,cohens_d,,,,,0.04009250050599455
0.1,smallworldness,0.1097978345696025,50,cohens_d,,,,,0.031055517353505865
0.1,smallworldness,0.1097978345696025,75,cohens_d,,,,,0.025356723738079196
0.1,smallworldness,0.1097978345696025,100,cohens_d,,,,,0.0219595669139205
0.1,smallworldness,0.1097978345696025,300,cohens_d,,,,,0.012678361869039598
0.1,smallworldness,0.1097978345696025,500,cohens_d,,,,,0.009820616875196302
0.1,smallworldness,0.1097978345696025,1000,cohens_d,,,,,0.006944224787886347
0.2,smallworldness,0.0410164400931538,30,cohens_d,,,,,0.014977086311719753
0.2,smallworldness,0.0410164400931538,50,cohens_d,,,,,0.011601201172000334
0.2,smallworldness,0.0410164400931538,75,cohens_d,,,,,0.009472341091593001
0.2,smallworldness,0.0410164400931538,100,cohens_d,,,,,0.00820328801863076
0.2,smallworldness,0.0410164400931538,300,cohens_d,,,,,0.0047361705457965005
0.2,smallworldness,0.0410164400931538,500,cohens_d,,,,,0.003668621929733588
0.2,smallworldness,0.0410164400931538,1000,cohens_d,,,,,0.0025941074441242977
0.3,smallworldness,0.0304150351242991,30,cohens_d,,,,,0.01110600054992704
0.3,smallworldness,0.0304150351242991,50,cohens_d,,,,,0.008602671034567569
0.3,smallworldness,0.0304150351242991,75,cohens_d,,,,,0.007024051486570402
0.3,smallworldness,0.0304150351242991,100,cohens_d,,,,,0.0060830070248598204
0.3,smallworldness,0.0304150351242991,300,cohens_d,,,,,0.003512025743285201
0.3,smallworldness,0.0304150351242991,500,cohens_d,,,,,0.002720403443039062
0.3,smallworldness,0.0304150351242991,1000,cohens_d,,,,,0.0019236157221361524
0.4,smallworldness,0.0353798665861407,30,cohens_d,,,,,0.012918900673835035
0.4,smallworldness,0.0353798665861407,50,cohens_d,,,,,0.010006937432214175
0.4,smallworldness,0.0353798665861407,75,cohens_d,,,,,0.008170630198960551
0.4,smallworldness,0.0353798665861407,100,cohens_d,,,,,0.007075973317228141
0.4,smallworldness,0.0353798665861407,300,cohens_d,,,,,0.0040853150994802755
0.4,smallworldness,0.0353798665861407,500,cohens_d,,,,,0.003164471468859361
0.4,smallworldness,0.0353798665861407,1000,cohens_d,,,,,0.0022376192345018087
0.5,smallworldness,0.0391182300346708,30,cohens_d,,,,,0.01428395799977686
0.5,smallworldness,0.0391182300346708,50,cohens_d,,,,,0.011064306290212399
0.5,smallworldness,0.0391182300346708,75,cohens_d,,,,,0.009033968256295554
0.5,smallworldness,0.0391182300346708,100,cohens_d,,,,,0.00782364600693416
0.5,smallworldness,0.0391182300346708,300,cohens_d,,,,,0.004516984128147777
0.5,smallworldness,0.0391182300346708,500,cohens_d,,,,,0.0034988408606799145
0.5,smallworldness,0.0391182300346708,1000,cohens_d,,,,,0.002474054098879344
0.05,avg_shortestPathLength,0.0369821457609369,30,two_sample_t,30.0,0.5,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,30,two_sample_t,30.0,1.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,30,two_sample_t,30.0,2.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,30,two_sample_t,30.0,3.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,30,two_sample_t,30.0,4.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,30,two_sample_t,30.0,5.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,30,two_sample_t,30.0,6.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,50,two_sample_t,50.0,0.5,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,50,two_sample_t,50.0,1.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,50,two_sample_t,50.0,2.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,50,two_sample_t,50.0,3.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,50,two_sample_t,50.0,4.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,50,two_sample_t,50.0,5.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,50,two_sample_t,50.0,6.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,75,two_sample_t,75.0,0.5,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,75,two_sample_t,75.0,1.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,75,two_sample_t,75.0,2.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,75,two_sample_t,75.0,3.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,75,two_sample_t,75.0,4.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,75,two_sample_t,75.0,5.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,75,two_sample_t,75.0,6.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,100,two_sample_t,100.0,0.5,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,100,two_sample_t,100.0,1.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,100,two_sample_t,100.0,2.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,100,two_sample_t,100.0,3.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,100,two_sample_t,100.0,4.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,100,two_sample_t,100.0,5.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,100,two_sample_t,100.0,6.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,300,two_sample_t,300.0,0.5,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,300,two_sample_t,300.0,1.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,300,two_sample_t,300.0,2.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,300,two_sample_t,300.0,3.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,300,two_sample_t,300.0,4.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,300,two_sample_t,300.0,5.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,300,two_sample_t,300.0,6.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,500,two_sample_t,500.0,0.5,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,500,two_sample_t,500.0,1.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,500,two_sample_t,500.0,2.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,500,two_sample_t,500.0,3.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,500,two_sample_t,500.0,4.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,500,two_sample_t,500.0,5.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,500,two_sample_t,500.0,6.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,1000,two_sample_t,1000.0,0.5,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,1000,two_sample_t,1000.0,1.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,1000,two_sample_t,1000.0,2.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,1000,two_sample_t,1000.0,3.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,1000,two_sample_t,1000.0,4.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,1000,two_sample_t,1000.0,5.0,,,0.0369821457609369
0.05,avg_shortestPathLength,0.0369821457609369,1000,two_sample_t,1000.0,6.0,,,0.0369821457609369
0.1,avg_shortestPathLength,0.0315639250336682,30,two_sample_t,30.0,0.5,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,30,two_sample_t,30.0,1.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,30,two_sample_t,30.0,2.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,30,two_sample_t,30.0,3.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,30,two_sample_t,30.0,4.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,30,two_sample_t,30.0,5.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,30,two_sample_t,30.0,6.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,50,two_sample_t,50.0,0.5,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,50,two_sample_t,50.0,1.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,50,two_sample_t,50.0,2.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,50,two_sample_t,50.0,3.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,50,two_sample_t,50.0,4.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,50,two_sample_t,50.0,5.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,50,two_sample_t,50.0,6.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,75,two_sample_t,75.0,0.5,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,75,two_sample_t,75.0,1.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,75,two_sample_t,75.0,2.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,75,two_sample_t,75.0,3.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,75,two_sample_t,75.0,4.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,75,two_sample_t,75.0,5.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,75,two_sample_t,75.0,6.0,,,0.0315639250336682
0.1,avg_shortestPathLength,0.0315639250336682,100,two_sample_t,100.0,0.5,,,0.0315639250336682
